movieid,name
2074015,"20th Century Fox Netherlands [nl] - (1995) (Netherlands) (theatrical)"
2074015,"20th Century Fox of Germany [de] - (1995) (Germany) (theatrical)"
2074015,"20th Century Fox [gb] - (1995) (UK) (theatrical)"
2074015,"Abril Vídeo [br] - (Brazil) (VHS)"
2074015,"Fox Video [us] - (1995) (USA) (video) (laserdisc)"
2074015,"Hispano Foxfilms S.A.E. [es] - (1995) (Spain) (theatrical)"
2074015,"Hollydan Works [cshh] - (1998) (Federal Republic of Yugoslavia) (DVD)"
2074015,"RCV Home Entertainment [nl] - (1996) (Netherlands) (VHS) (rental)"
2074015,"Spentzos Films [gr] - (1995) (Greece) (theatrical)"
2074015,"Twentieth Century Fox Film Corporation [us] - (1995) (USA) (theatrical)"
2074015,"Twentieth Century Fox Home Entertainment [nl] - (2000) (Netherlands) (VHS) (retail)"
2074015,"Twentieth Century Fox Home Entertainment [nl] - (2001) (Netherlands) (DVD)"
2074015,"UGC-Fox Distribution (UFD) [fr] - (1995) (France) (theatrical)"
2074067,"Argentina Video Home [ar] - (????) (Argentina) (VHS)"
2074067,"CIC-Taft Home Video [au] - (199?) (Australia) (VHS)"
2074067,"Cinéma International Corporation (CIC) [se] - (1998) (Sweden) (VHS)"
2074067,"Cinema International [nl] - (2000) (Netherlands) (VHS) (rental)"
2074067,"Filmes Lusomundo [pt] - (1998) (Portugal) (theatrical)"
2074067,"National Broadcasting Company (NBC) [us] - (2000) (USA) (TV)"
2074067,"Odeon Video [gr] - (????) (Greece) (VHS)"
2074067,"Paramount Home Entertainment [de] - (2006) (Germany) (DVD)"
2074067,"Paramount Home Entertainment [fr] - (2001) (France) (DVD)"
2074067,"Paramount Home Entertainment [gb] - (2001) (UK) (DVD)"
2074067,"Paramount Home Entertainment [it] - (200?) (Italy) (DVD)"
2074067,"Paramount Home Entertainment [nl] - (2000) (Netherlands) (DVD)"
2074067,"Paramount Home Entertainment [nl] - (2000) (Netherlands) (VHS) (retail)"
2074067,"Paramount Home Entertainment [se] - (2002) (Sweden) (DVD)"
2074067,"Paramount Home Entertainment [se] - (2004) (Sweden) (DVD)"
2074067,"Paramount Home Video [us] - (2001) (USA) (VHS)"
2074067,"Paramount Pictures [us] - (1997) (USA) (theatrical)"
2074067,"Paramount Pictures [us] - (1998) (USA) (DVD)"
2074067,"Paramount Pictures [us] - (1998) (USA) (VHS) (pan and scan)"
2074067,"Paramount Pictures [us] - (1998) (USA) (video) (laserdisc)"
2074067,"Pioneer [gb] - (1999) (UK) (video) (laserdisc)"
2074067,"United International Pictures (UIP) [ar] - (1998) (Argentina) (theatrical)"
2074067,"United International Pictures (UIP) [au] - (1997) (Australia) (theatrical)"
2074067,"United International Pictures (UIP) [de] - (1998) (Germany) (theatrical)"
2074067,"United International Pictures (UIP) [es] - (1998) (Spain) (theatrical)"
2074067,"United International Pictures (UIP) [fi] - (1998) (Finland) (theatrical)"
2074067,"United International Pictures (UIP) [fr] - (1997) (France) (theatrical)"
2074067,"United International Pictures (UIP) [gb] - (1997-1998) (Non-USA) (theatrical)"
2074067,"United International Pictures (UIP) [gb] - (1998) (UK) (theatrical)"
2074067,"United International Pictures (UIP) [gr] - (1998) (Greece) (theatrical)"
2074067,"United International Pictures (UIP) [nl] - (1998) (Netherlands) (theatrical)"
2074067,"United International Pictures (UIP) [se] - (1998) (Sweden) (theatrical)"
2074067,"Yorin [nl] - (2003) (Netherlands) (TV) (first national airing)"
2074106,"EDKO Film [hk] - (????) (Hong Kong) (theatrical)"
2074106,"Goldwyn Films [us] - (1997) (USA) (theatrical)"
2074106,"MGM Home Entertainment [us] - (2005) (USA) (DVD)"
2074106,"MGM Home Entertainment [us] - (2005) (USA) (VHS)"
2074106,"Orion Home Video [us] - (????) (USA) (VHS)"
2074106,"RCV Film Distribution [nl] - (????) (Belgium) (theatrical)"
2074106,"RCV Film Distribution [nl] - (????) (Luxembourg) (theatrical)"
2074106,"RCV Film Distribution [nl] - (????) (Netherlands) (theatrical)"
2074106,"Scandinavian Entertainment Group [no] - (????) (Norway) (theatrical)"
2074187,"Arcade Movie Company [nl] - (199?) (Netherlands) (VHS) (retail)"
2074187,"Bridge Entertainment Group [nl] - (2001) (Netherlands) (DVD)"
2074187,"Hollydan Works [cshh] - (2003) (Serbia and Montenegro) (DVD)"
2074187,"Largo Entertainment [us] - (1998) (worldwide) (all media)"
2074187,"Universal Pictures [us] - (1998) (USA) (theatrical)"
2074632,"JMM Invest [es] - (????) (Spain) (theatrical)"
2074632,"Kino International [us] - (1996) (USA) (theatrical) (subtitled)"
2074632,"Kino Video [us] - (2000) (USA) (VHS)"
2074632,"Kino Video [us] - (2001) (USA) (DVD)"
2074632,"Mundial Filmes [br] - (????) (Brazil) (VHS)"
2075122,"Audio Visual Enterprises [gr] - (1988) (Greece) (VHS)"
2075122,"Mainostelevisio (MTV3) [fi] - (1983) (Finland) (TV)"
2075122,"Master [gr] - (2008) (Greece) (theatrical) (re-release)"
2075122,"National Broadcasting Company (NBC) [us] - (1974) (USA) (TV)"
2075122,"TV3 [fi] - (1988) (Finland) (TV)"
2075122,"Warner Bros. Finland [fi] - (1971) (Finland) (theatrical)"
2075122,"Warner Bros. [us] - (1971) (USA) (theatrical) (as WB A Kinney Services Company)"
2075122,"Warner Home Vídeo [br] - (????) (Brazil) (DVD)"
2075122,"Warner Home Vídeo [br] - (????) (Brazil) (VHS)"
2075122,"Warner Home Video [de] - (2006) (Germany) (DVD)"
2075122,"Warner-Columbia Film [se] - (1971) (Sweden) (theatrical)"
2075122,"Warner-Columbia Films [ar] - (1971) (Argentina) (theatrical)"
2075324,"Ambassador Film Distributors [ca] - (????) (Canada) (theatrical)"
2075324,"Anchor Bay Entertainment [us] - (2003) (USA) (DVD)"
2075324,"Anchor Bay Entertainment [us] - (2007) (USA) (DVD)"
2075324,"Anchor Bay Entertainment [us] - (2008) (USA) (DVD)"
2075324,"Best Film & Video Corp. [us] - (1992) (USA) (VHS) (pan and scan)"
2075324,"Best Film & Video Corp. [us] - (1997) (USA) (VHS)"
2075324,"Media Home Entertainment [us] - (1983) (USA) (VHS)"
2075324,"Shout! Factory [us] - (2013) (USA) (DVD) (Blu-ray)"
2075324,"Starz / Anchor Bay [us] - (2000) (USA) (DVD) (widescreen)"
2075324,"Starz / Anchor Bay [us] - (2005) (USA) (DVD) (on double-bill with "The Beastmaster")"
2075324,"United Film Distribution Company (UFDC) [us] - (1981) (USA) (theatrical)"
2075324,"Warner Home Vídeo [br] - (????) (Brazil) (VHS)"
2075324,"Warner Home Video [nl] - (198?) (Netherlands) (VHS)"
2075452,"Arcade Video [de] - (1999) (Germany) (VHS)"
2075452,"Columbia TriStar Home Entertainment [nl] - (1999) (Netherlands) (DVD)"
2075452,"Columbia TriStar Home Video [nl] - (2000) (Netherlands) (VHS)"
2075452,"Columbia TriStar Home Video [us] - (1998) (USA) (DVD)"
2075452,"Columbia TriStar Home Video [us] - (1998) (USA) (video) (laserdisc)"
2075452,"Columbia TriStar Home Video [us] - (1999) (USA) (VHS)"
2075452,"Egmont Entertainment [fi] - (1998) (Finland) (VHS)"
2075452,"Filmes Lusomundo [pt] - (1998) (Portugal) (theatrical)"
2075452,"Highlight Film [de] - (1998) (Germany) (theatrical)"
2075452,"Kinowelt Home Entertainment [de] - (2006) (Germany) (DVD)"
2075452,"LK-TEL [ar] - (1999) (Argentina) (DVD)"
2075452,"LK-TEL [ar] - (1999) (Argentina) (VHS)"
2075452,"Mainostelevisio (MTV3) [fi] - (2006) (Finland) (TV)"
2075452,"MDP Worldwide [us] - (1998) (worldwide) (all media) (sales)"
2075452,"Mill Creek Entertainment [us] - (2012) (USA) (DVD)"
2075452,"Nelonen [fi] - (2003) (Finland) (TV)"
2075452,"Roadshow Film Distributors [au] - (1999) (Australia) (theatrical)"
2075452,"Sony Pictures Entertainment (SPE) [us] - (1998) (USA) (theatrical)"
2075452,"TriStar Pictures [us] - (1998) (USA) (theatrical)"
2075452,"Universe Laser & Video Co. Ltd. [hk] - (2000) (Hong Kong) (DVD)"
2075452,"V8 [nl] - (2001) (Netherlands) (TV)"
2075554,"Warner Bros. [us] - (1941) (USA) (theatrical)"
2076744,"Alliance Atlantis Home Video [ca] - (2002) (Canada) (DVD)"
2076744,"Argentina Video Home [ar] - (1997) (Argentina) (VHS)"
2076744,"Atlantic Film [se] - (2006) (Sweden) (DVD)"
2076744,"Buena Vista International Spain [es] - (Spain)"
2076744,"Buena Vista International [de] - (Germany)"
2076744,"Cinemien [nl] - (1997) (Netherlands) (theatrical)"
2076744,"Emerald [ar] - (2005) (Argentina) (DVD)"
2076744,"Eurocine [ar] - (1997) (Argentina) (theatrical)"
2076744,"Finnkino [fi] - (1997) (Finland) (theatrical)"
2076744,"Finnkino [fi] - (1998) (Finland) (VHS)"
2076744,"Future Film [fi] - (2006) (Finland) (DVD)"
2076744,"Gaumont Buena Vista International (GBVI) [fr] - (France)"
2076744,"Homescreen [nl] - (1997) (Netherlands) (video)"
2076744,"Madman Entertainment [au] - (2003) (Australia) (DVD)"
2076744,"Magic Box [cz] - (2010) (Czech Republic) (DVD) (Blu-ray)"
2076744,"Miramax Films [us] - (1997) (USA) (subtitled)"
2076744,"Pan Vision Oy [fi] - (2002) (Finland) (DVD)"
2076744,"Pandora Cinema [fr] - (1996) (worldwide) (all media)"
2076744,"SF Video [se] - (1997) (Sweden) (VHS)"
2076744,"Space Films [cz] - (Czech Republic)"
2076744,"Svensk Filmindustri (SF) [se] - (1997) (Sweden) (theatrical)"
2076744,"Versátil Home Vídeo [br] - (Brazil) (DVD)"
2076744,"Vivarto [pl] - (2006) (Poland) (all media)"
2076744,"Warner Home Vídeo [br] - (Brazil) (VHS)"
2076744,"Yleisradio (YLE) [fi] - (2000) (Finland) (TV)"
2077306,"Columbia Pictures of Canada [ca] - (1989) (Canada) (theatrical)"
2077306,"Columbia Pictures [us] - (1989) (USA) (dubbed)"
2077306,"Fuji Television Network [jp] - (2001) (Japan) (DVD)"
2077306,"Nihon Eiga Satellite Broadcasting [jp] - (2011) (Japan) (TV)"
2077306,"Pony Canyon [jp] - (1989) (Japan) (VHS)"
2077306,"Pony Canyon [jp] - (2001) (Japan) (DVD)"
2077306,"Toho Company [jp] - (1986) (Japan) (theatrical)"
2077306,"Transmundo Films [ar] - (1989) (Argentina) (theatrical)"
2077306,"Transmundo Home Video (THV) [ar] - (1989) (Argentina) (VHS)"
2077306,"Warner Home Vídeo [br] - (Brazil) (video)"
2078652,"20th Century Fox Home Entertainment [br] - (????) (Brazil) (DVD)"
2078652,"Arsenal [de] - (2001) (Germany) (theatrical) (re-release)"
2078652,"Cine Saison [jp] - (1984) (Japan) (theatrical)"
2078652,"Creative Exposure [ca] - (????) (Canada) (theatrical)"
2078652,"Criterion Collection, The [us] - (2012) (USA) (DVD)"
2078652,"Folkets Bio [se] - (1984) (Sweden) (theatrical)"
2078652,"Image Entertainment [us] - (1989) (USA) (video) (laserdisc)"
2078652,"Island Alive [us] - (1983) (USA) (theatrical)"
2078652,"Koch Media [de] - (2011) (Germany) (DVD)"
2078652,"Look Vídeo [br] - (????) (Brazil) (VHS)"
2078652,"MGM Home Entertainment [de] - (2002) (Germany) (DVD)"
2078652,"MGM/UA Home Entertainment [us] - (2002) (USA) (DVD)"
2078652,"MGM/UA Home Entertainment [us] - (2002) (USA) (VHS)"
2078652,"MK2 Diffusion [fr] - (1983) (France) (theatrical)"
2078652,"New Cinema [us] - (1983) (USA) (theatrical)"
2078652,"Pacific Arts Video Records [us] - (1983) (USA) (VHS)"
2078652,"Public Broadcasting Service (PBS) [us] - (1985) (USA) (TV)"
2078652,"Umbrella Entertainment [au] - (2011) (Australia) (DVD)"
2078652,"Van Blad [br] - (????) (Brazil) (DVD)"
2078857,"American Broadcasting Company (ABC) [us] - (1982) (USA) (TV)"
2078857,"Columbia Pictures [us] - (1979) (USA) (theatrical)"
2078857,"Columbia TriStar Home Entertainment [br] - (200?) (Brazil) (DVD)"
2078857,"Columbia TriStar Home Entertainment [de] - (2001) (Germany) (DVD)"
2078857,"Columbia TriStar Home Entertainment [nl] - (2001) (Netherlands) (DVD)"
2078857,"Columbia TriStar Home Video [nl] - (199?) (Netherlands) (VHS)"
2078857,"Columbia TriStar Home Video [us] - (1994) (USA) (video) (laserdisc)"
2078857,"Columbia TriStar Home Video [us] - (1998) (USA) (VHS)"
2078857,"Columbia TriStar Home Video [us] - (2001) (USA) (DVD)"
2078857,"Egmont Film [se] - (1996) (Sweden) (VHS)"
2078857,"Hoyts Distribution [au] - (1980) (Australia) (theatrical)"
2078857,"LK-TEL Vídeo [br] - (Brazil) (VHS)"
2078857,"LK-TEL [ar] - (19??) (Argentina) (VHS)"
2078857,"Nordisk Film [se] - (2001) (Sweden) (DVD)"
2078857,"RCA/Columbia Pictures Home Video [us] - (1985) (USA) (VHS)"
2078857,"RCA/Columbia Pictures Home Video [us] - (1992) (USA) (VHS)"
2078857,"RCA/Columbia Pictures Home Video [us] - (1992) (USA) (video) (laserdisc)"
2078857,"RCA/Columbia-Hoyts Home Video [au] - (1980s) (Australia) (VHS)"
2078857,"Sony Pictures Home Entertainment [ca] - (2001) (Canada) (DVD)"
2078857,"Sony Pictures Home Entertainment [nl] - (2008) (Netherlands) (DVD)"
2078857,"Sony Pictures Home Entertainment [us] - (2009) (USA) (DVD) (Blu-ray)"
2078857,"Sony Pictures [se] - (2009) (Sweden) (DVD) (Blu-ray)"
2078857,"Universal Pictures Nordic [se] - (2004) (Sweden) (DVD)"
2078857,"Warner-Columbia Film [se] - (1980) (Sweden) (theatrical)"
2078857,"Warner-Columbia Films [ar] - (1980) (Argentina) (theatrical)"
2078857,"Warner-Columbia Filmverleih [de] - (1980) (West Germany) (theatrical)"
2079361,"American Broadcasting Company (ABC) [us] - (2002) (USA) (TV) (broadcast premiere)"
2079361,"Buena Vista International [us]"
2079361,"Buena Vista Pictures [us] - (1998) (USA) (theatrical)"
2079616,"Twentieth Century Fox Film Corporation [us] - (1957) (USA) (theatrical)"
2080444,"Finnkino [fi] - (1998) (Finland) (VHS)"
2080444,"Image Entertainment [us] - (1998) (USA) (video) (laserdisc)"
2080444,"Koch Media [de] - (2012) (Germany) (DVD)"
2080444,"MCA/Universal Home Video [us] - (1998) (USA) (video) (laserdisc)"
2080444,"Rok Americas [us] - (2010) (Thailand) (DVD)"
2080444,"SubTV [fi] - (2004) (Finland) (TV)"
2080444,"Umbrella Entertainment [au] - (2009) (Australia) (DVD)"
2080444,"Universal Pictures Benelux [nl] - (1999) (Netherlands) (VHS)"
2080444,"Universal Pictures [de] - (199?) (Germany) (VHS)"
2080444,"Universal Pictures [gb] - (1998) (UK) (VHS)"
2080444,"Universal Pictures [us] - (1997) (USA) (theatrical)"
2080444,"Universal Studios Home Video [us] - (1998) (USA) (DVD)"
2080719,"AMLF [fr] - (1998) (France) (theatrical)"
2080719,"Atlantis Entertainment [cz] - (1998) (Czechoslovakia) (theatrical)"
2080719,"Buena Vista Pictures [us] - (1997) (USA) (theatrical)"
2080719,"Filmes Lusomundo [pt] - (1998) (Portugal) (theatrical)"
2080719,"Focus Film AG [ch] - (1998) (Switzerland) (theatrical)"
2080719,"Gativideo [ar] - (2008) (Argentina) (DVD)"
2080719,"IPA Asia Pacific [us] - (2010) (Taiwan) (DVD)"
2080719,"Kinowelt Filmverleih [de] - (1998) (Germany) (theatrical)"
2080719,"Laurenfilm [es] - (1998) (Spain) (theatrical)"
2080719,"NTV-PROFIT [ru]"
2080719,"Panorama Distributions [hk] - (2010) (Hong Kong) (DVD) (Blu-ray)"
2080719,"Paris Vídeo [br] - (199?) (Brazil) (VHS)"
2080719,"RCV Film Distribution [nl] - (Belgium)"
2080719,"RCV Film Distribution [nl] - (Luxembourg)"
2080719,"RCV Film Distribution [nl] - (Netherlands)"
2080719,"Scanbox Entertainment [fi] - (1998) (Finland) (theatrical)"
2080719,"U.G.C. Worldwide Distribution"
2081397,"Astro Distribution [de] - (2005) (Germany) (DVD)"
2081397,"BMG Video [de]"
2081397,"Capitol Films [gb] - (1998) (worldwide) (all media)"
2081397,"Front Row Filmed Entertainment [ae] - (2003) (United Arab Emirates) (all media) (Middle East)"
2081397,"Movienet [de] - (1999) (Germany) (theatrical)"
2081397,"Roxie Releasing [us] - (USA)"
2082589,"Columbia TriStar Films de Argentina [ar] - (1997) (Argentina) (all media)"
2082589,"Columbia TriStar Films de España [es]"
2082589,"Columbia TriStar Films [fr] - (1994) (France) (theatrical)"
2082589,"LK-TEL Vídeo [br] - (199?) (Brazil) (VHS)"
2082589,"LK-TEL [ar] - (1997) (Argentina) (VHS)"
2082589,"Sony Pictures Classics [us] - (1994) (USA) (subtitled)"
2082589,"Sony Pictures Video [jp]"
2082758,"Anchor Bay Entertainment [us] - (2005) (USA) (DVD) (special edition)"
2082758,"Anchor Bay Entertainment [us] - (2009) (USA) (DVD) (Blu-ray)"
2082758,"Castle Communications [fi] - (1996) (Finland) (VHS)"
2082758,"Emina [se] - (2005) (Sweden) (DVD)"
2082758,"Flashstar Home Vídeo [br] - (Brazil) (DVD)"
2082758,"Flashstar Home Vídeo [br] - (Brazil) (VHS)"
2082758,"Living Colour Entertainment [nl] - (2007) (Netherlands) (DVD)"
2082758,"Manga Entertainment [gb] - (1996) (UK) (all media)"
2082758,"Manga Entertainment [gb] - (2009) (UK) (DVD) (Blu-ray)"
2082758,"Manga Video [us] - (1996) (USA) (all media)"
2082758,"Metrodome Distribution [gb] - (1995) (UK) (theatrical)"
2082758,"Metropolitan Filmexport [fr] - (1997) (France) (theatrical)"
2082758,"Millennium Storm [it] - (2005) (Italy) (DVD)"
2082758,"Nittere Plus & Science [jp] - (2007) (Japan) (TV)"
2082758,"Palm Pictures [us] - (1996) (USA) (all media)"
2082758,"Pan Vision Publishing Video [fi] - (2004) (Finland) (DVD)"
2082758,"PolyGram Video [se] - (1996) (Sweden) (VHS)"
2082758,"PolyGram Video [us] - (1996) (USA) (all media)"
2082758,"Rai4 [it] - (2009) (Italy) (TV)"
2082758,"Rapid Eye Movies [de] - (1996) (Germany) (VHS)"
2082758,"Selecta Vision [es] - (2002) (Spain) (DVD)"
2082758,"Sony Pictures Home Entertainment [se] - (2009) (Sweden) (DVD) (Blu-ray)"
2082758,"United Paramount Network (UPN) [us] - (2000) (USA) (TV)"
2082758,"Universal Pictures [it] - (1999) (Italy) (VHS) (dubbed)"
2084764,"Embassy Home Entertainment [us] - (1987) (USA) (VHS)"
2084764,"Pathfinder Pictures [us]"
2084764,"Quartet Films - (1982) (USA) (theatrical) (subtitled)"
2084764,"Warner-Columbia Film [fr] - (1979) (France) (theatrical)"
2085383,"Cecchi Gori Home Video [it] - (2004) (Italy) (DVD)"
2085383,"Concorde Home Entertainment [de] - (2008) (Germany) (DVD)"
2085383,"Fox Lorber [us] - (2004) (USA) (DVD)"
2085383,"Hispano Foxfilms S.A.E. [es] - (????) (Spain) (theatrical)"
2085383,"Kino Video [us] - (????) (USA) (DVD)"
2085383,"Kinowelt Home Entertainment [de] - (1994) (Germany) (VHS)"
2085383,"Look Vídeo [br] - (????) (Brazil) (VHS)"
2085383,"MK2 Diffusion [fr] - (1994) (France) (theatrical)"
2085383,"MKL Distribution [fr] - (1994) (France) (theatrical)"
2085383,"New Star [gr] - (1996) (Greece) (VHS)"
2085383,"P.F.A. Films [it] - (2010) (Italy) (all media)"
2085383,"Prokino Filmverleih [de] - (1994) (Germany) (theatrical)"
2085434,"Artificial Eye [gb] - (2000) (UK) (theatrical)"
2085434,"Atalanta Filmes [pt] - (1999) (Portugal) (theatrical)"
2085434,"Cetera International [jp] - (2000) (Japan) (theatrical)"
2085434,"France Télévision Distribution [fr] - (1999) (France) (DVD)"
2085434,"Gemini Films [fr] - (1998) (France) (theatrical)"
2085434,"Mongrel Media [ca] - (1999) (Canada) (theatrical)"
2085434,"Phaedra Cinema [us] - (1999) (USA) (theatrical) (subtitled)"
2086876,"Bac Films [fr] - (1993) (France) (theatrical)"
2086876,"First Run Features [us] - (USA) (DVD)"
2086876,"First Run Features [us] - (USA) (VHS) (subtitled)"
2087502,"AFMD [fr] - (France)"
2087502,"Buena Vista International [ar] - (1997) (Argentina) (theatrical)"
2087502,"C-sales Arthouse Video [nl] - (1997) (Netherlands) (VHS)"
2087502,"Cecchi Gori Home Video [it] - (1995) (Italy) (VHS)"
2087502,"Cecchi Gori Home Video [it] - (2001) (Italy) (DVD)"
2087502,"Gativideo [ar] - (1997) (Argentina) (VHS)"
2087502,"Laurenfilm [es] - (Spain)"
2087502,"Miramax Films [us] - (1996) (USA) (subtitled)"
2087502,"Miramax Home Entertainment [us] - (2003) (USA) (DVD)"
2087502,"Nea Kinisi - (1996) (Greece) (theatrical)"
2087502,"Nea Kinisi Video - (1996) (Greece) (VHS)"
2087502,"Paris Vídeo [br] - (199?) (Brazil) (VHS)"
2087502,"Twentieth Century Fox Film Corporation [us] - (UK)"
2087693,"Alfa Films [ar] - (Argentina)"
2087693,"Arsenal [de] - (Germany)"
2087693,"Prooptiki Video [gr] - (1999) (Greece) (DVD)"
2087693,"Pyramide Distribution [fr]"
2087693,"Something Weird Video (SWV) [us] - (2009) (USA) (DVD)"
2087693,"Stratosphere Entertainment [us] - (1999) (USA) (subtitled)"
2087693,"Transeuropa Video Entertainment (TVE) [ar] - (2000) (Argentina) (VHS)"
2088076,"Argentina Video Home [ar] - (1998) (Argentina) (VHS)"
2088076,"Argentina Video Home [ar] - (2009) (Argentina) (DVD) (Blu-ray)"
2088076,"Columbia Broadcasting System (CBS) [us] - (2000) (USA) (TV)"
2088076,"Gemini Film [cz] - (1998) (Czech Republic) (theatrical)"
2088076,"Herald Film Company [jp] - (1998) (Japan) (theatrical)"
2088076,"Mainostelevisio (MTV3) [fi] - (2000) (2002) (Finland) (TV)"
2088076,"Nelonen [fi] - (2004) (2005) (Finland) (TV)"
2088076,"Sandrews [se] - (1998) (Sweden) (DVD)"
2088076,"Warner Bros. Entertainment [ca] - (1997) (Canada) (theatrical)"
2088076,"Warner Bros. Finland [fi] - (1997) (Finland) (theatrical)"
2088076,"Warner Bros. [ar] - (1997) (Argentina) (theatrical)"
